base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
NEOENERGIA47,CIC,561,perda modelada absurda: 49.9%,49.94,29.398,-20.542,22.617,15.968,350,169.9,True,False,False,,,34.5,892,590.32,8,True,0,OK,0.275,0.846,8689,2.5,8784,47
NEOENERGIA47,JQD,3078,perda modelada absurda: 47.8%,47.77,20.593,-27.177,15.7691,12.5219,8120,232.0,True,False,False,,,13.8,2009,1455.09,6,True,0,OK,0.516,0.858,12440,44.7,20637,119
NEOENERGIA47,ITD,2893,perda modelada absurda: 47.1%,47.069,25.876,-21.193,32.8817,24.3734,8185,181.9,True,False,False,,,13.8,5891,3295.9,11,True,0,OK,0.069,0.946,13545,68.6,45994,15314
NEOENERGIA47,VTC,923,perda modelada absurda: 47.0%,47.036,4.149,-42.887,25.6901,24.6243,12367,1133.7,True,False,False,,,13.8,2872,1235.54,12,True,0,OK,0.864,0.96,2252,66.7,22946,10818
NEOENERGIA47,SRD,3061,perda modelada absurda: 46.3%,46.308,34.605,-11.703,24.4811,16.0094,4921,133.8,True,False,False,,,13.8,871,596.43,5,True,0,OK,0.594,0.79,7480,17.1,9149,160
NEOENERGIA47,PAS,1181,perda modelada absurda: 44.0%,44.039,17.635,-26.404,6.8907,5.6755,3843,249.7,True,False,False,,,13.8,3073,2081.13,6,True,0,OK,0.802,0.913,6679,31.6,26211,17040
NEOENERGIA47,SRM,2343,perda modelada absurda: 40.9%,40.863,25.241,-15.622,26.1093,19.5192,12562,161.9,True,False,False,,,34.5,2408,1799.27,3,True,0,OK,0.885,0.966,876,55.9,22875,19966
NEOENERGIA47,IPU,817,perda modelada absurda: 38.6%,38.61,20.661,-17.949,13.2742,10.5316,7907,186.9,True,False,False,,,13.8,3441,1937.75,8,True,0,OK,0.649,0.924,13538,37.2,26182,83
NEOENERGIA47,POC,3107,perda modelada absurda: 36.7%,36.661,23.788,-12.873,16.8264,12.8238,10562,154.1,True,False,False,,,13.8,4445,3111.36,6,True,0,OK,0.63,0.824,27674,45.5,42097,97
NEOENERGIA47,JNC,713,no limite: modelo 1.03x o total medido,34.389,33.279,-1.11,0.7588,0.5063,179,103.3,True,False,False,,,34.5,1258,1187.9,5,True,0,OK,0.867,0.999,1336,67.8,14284,5059
NEOENERGIA47,LDF,3232,no limite: modelo 1.17x o total medido,32.381,27.698,-4.683,18.6746,13.5022,3,116.9,True,False,False,,,13.8,2264,322.56,18,True,0,OK,1.035,1.048,0,90.5,12425,123
NEOENERGIA47,JCB,2706,perda modelada absurda: 30.7%,30.664,16.526,-14.138,45.638,38.0957,22640,185.5,True,False,False,,,34.5,8135,5706.55,10,True,0,OK,0.728,0.909,44695,44.3,80334,26588
NEOENERGIA47,CMV,3256,denominador minusculo: 0.056 GWh injetados,29.287,9.251,-20.036,0.0561,0.0509,8,316.6,True,False,False,,,13.8,276,43.18,5,True,0,OK,0.98,0.985,0,93.1,1721,1893
NEOENERGIA47,MQN,1142,perda modelada absurda: 27.9%,27.905,9.078,-18.827,25.1517,22.8684,12982,307.4,True,False,False,,,13.8,1582,1698.11,5,True,0,OK,0.663,0.801,13719,19.0,17799,49
NEOENERGIA47,MAU,2725,perda modelada absurda: 24.5%,24.506,15.299,-9.207,29.6633,25.1252,8109,160.2,True,False,False,,,34.5,3386,2029.82,5,True,0,OK,0.797,0.89,6283,54.3,31237,23097
NEOENERGIA47,RDA,1290,perda modelada absurda: 21.1%,21.08,3.217,-17.863,11.1004,10.7433,6439,655.2,True,False,False,,,13.8,3316,2432.34,8,True,0,OK,0.607,0.888,23971,48.4,33730,24564
NEOENERGIA47,CCT,3367,perda modelada absurda: 20.7%,20.7,16.815,-3.885,8.4594,7.0369,5112,123.1,True,False,False,,,13.8,2186,1352.92,8,True,0,OK,0.816,0.961,6627,51.0,20949,40
NEOENERGIA47,ITR,917,perda modelada absurda: 19.0%,19.01,13.675,-5.335,8.5384,7.3708,6542,139.0,True,False,False,,,13.8,1051,765.1,5,True,0,OK,0.825,0.864,6480,60.7,10976,60
NEOENERGIA47,QDD,2963,no limite: modelo 1.16x o total medido,18.001,15.456,-2.545,14.6055,12.3481,8593,116.5,True,False,False,,,34.5,3989,2990.21,5,True,0,OK,0.787,0.99,1839,67.2,40666,35856
NEOENERGIA47,IPU,848,no limite: modelo 1.17x o total medido,17.492,14.93,-2.562,20.7197,17.6263,11859,117.2,True,False,False,,,13.8,3441,1937.75,8,True,0,OK,0.649,0.924,13538,37.2,26182,83
NEOENERGIA47,WAG,1305,no limite: modelo 1.12x o total medido,17.4,15.593,-1.807,7.6357,6.445,4481,111.6,True,False,False,,,13.8,944,745.75,3,True,0,OK,0.818,0.939,4329,27.2,10015,11
NEOENERGIA47,RDA,1240,perda modelada absurda: 17.1%,17.122,12.956,-4.166,11.1414,9.6979,6474,132.2,True,False,False,,,13.8,3316,2432.34,8,True,0,OK,0.607,0.888,23971,48.4,33730,24564
NEOENERGIA47,IRC,2769,perda modelada absurda: 17.0%,16.955,4.391,-12.564,11.3007,10.8045,9199,386.1,True,False,False,,,13.8,4100,2912.73,9,True,0,OK,0.719,0.97,14878,35.0,38378,29948
NEOENERGIA47,SBF,1021,perda modelada absurda: 16.8%,16.81,8.762,-8.048,9.0154,8.2254,8374,191.8,True,False,False,,,13.8,2856,1937.53,9,True,0,OK,0.817,0.955,7128,42.0,26810,18503
NEOENERGIA47,TNH,3237,medida quase sem perda: 2.41% total medido,16.33,2.411,-13.919,9.1921,8.9705,6359,677.3,True,False,False,,,13.8,2029,1615.64,5,True,0,OK,0.867,0.99,6496,62.8,21310,31
NEOENERGIA47,RGT,3321,perda modelada absurda: 16.3%,16.283,12.051,-4.232,49.9324,43.915,674,135.1,True,False,False,,,34.5,274,457.27,5,True,0,OK,0.603,0.881,3126,11.8,5206,37
NEOENERGIA47,PRM,1963,perda modelada absurda: 16.2%,16.25,8.928,-7.322,13.8976,12.6568,9202,182.0,True,False,False,,,13.8,3379,2558.17,8,True,0,OK,0.738,0.839,30848,53.9,36351,16502
NEOENERGIA47,MGS,3216,perda modelada absurda: 16.0%,15.98,13.19,-2.79,4.5028,3.9088,4116,121.2,True,False,False,,,13.8,1444,1009.91,4,True,0,OK,0.731,0.936,6531,36.6,14189,33
NEOENERGIA47,LDA,2954,perda modelada absurda: 16.0%,15.965,8.611,-7.354,21.103,19.2858,13798,185.4,True,False,False,,,13.8,2077,1557.36,4,True,0,OK,0.759,0.9,7832,76.2,21078,9249
NEOENERGIA47,SCR,1172,medida quase sem perda: 2.10% total medido,15.962,2.098,-13.864,39.1299,38.3088,7472,760.7,True,False,False,,,13.8,1531,242.23,15,True,0,OK,0.914,0.974,220,75.4,9723,8002
NEOENERGIA47,ANC,3102,perda modelada absurda: 15.9%,15.863,11.746,-4.117,20.9752,18.5115,11132,135.1,True,False,False,,,34.5,3631,3429.56,5,True,0,OK,0.717,0.978,19839,67.6,45704,28
NEOENERGIA47,RDA,1964,no limite: modelo 1.16x o total medido,14.872,12.809,-2.063,5.2032,4.5367,3469,116.1,True,False,False,,,13.8,3316,2432.34,8,True,0,OK,0.607,0.888,23971,48.4,33730,24564
NEOENERGIA47,COD,2825,a investigar,14.813,3.462,-11.351,6.368,6.1475,4486,427.9,True,False,False,,,34.5,2072,1358.8,4,True,0,OK,0.38,0.848,13927,62.5,18838,37
NEOENERGIA47,TPM,1101,no limite: modelo 1.00x o total medido,14.292,14.239,-0.053,4.109,3.5239,3311,100.4,True,False,False,,,13.8,987,850.1,2,True,0,OK,0.781,0.946,3289,75.8,10390,10
NEOENERGIA47,MCM,796,no limite: modelo 1.11x o total medido,14.113,12.768,-1.345,6.5457,5.7099,5718,110.5,True,False,False,,,13.8,1894,1448.24,4,True,0,OK,0.728,0.872,16179,53.6,17731,27
NEOENERGIA47,CMC,546,a investigar,13.935,10.718,-3.217,7.6875,6.8636,4977,130.0,True,False,False,,,13.8,2086,1470.32,5,True,0,OK,0.736,0.952,6717,60.9,18871,61
NEOENERGIA47,POC,2283,a investigar,13.274,10.58,-2.694,11.1501,9.9704,8799,125.5,True,False,False,,,13.8,4445,3111.36,6,True,0,OK,0.63,0.824,27674,45.5,42097,97
NEOENERGIA47,SBF,1043,a investigar,13.268,5.571,-7.697,8.9129,8.4164,5973,238.2,True,False,False,,,13.8,2856,1937.53,9,True,0,OK,0.817,0.955,7128,42.0,26810,18503
NEOENERGIA47,IRC,537,a investigar,12.891,10.595,-2.296,17.5477,15.6884,10688,121.7,True,False,False,,,13.8,4100,2912.73,9,True,0,OK,0.719,0.97,14878,35.0,38378,29948
NEOENERGIA47,TNH,1266,a investigar,12.343,9.588,-2.755,14.6025,13.2025,8364,128.7,True,False,False,,,13.8,2029,1615.64,5,True,0,OK,0.867,0.99,6496,62.8,21310,31
NEOENERGIA47,SBF,3081,no limite: modelo 1.11x o total medido,12.055,10.843,-1.212,13.0144,11.6032,9221,111.2,True,False,False,,,13.8,2856,1937.53,9,True,0,OK,0.817,0.955,7128,42.0,26810,18503
NEOENERGIA47,SBF,2795,no limite: modelo 1.02x o total medido,11.736,11.49,-0.246,15.0996,13.3647,9196,102.1,True,False,False,,,13.8,2856,1937.53,9,True,0,OK,0.817,0.955,7128,42.0,26810,18503
NEOENERGIA47,SDE,2819,no limite: modelo 1.05x o total medido,10.851,10.374,-0.477,5.3325,4.7793,3093,104.6,True,False,False,,,13.8,789,532.3,3,True,0,OK,0.818,0.902,4077,47.2,7187,12
NEOENERGIA47,PTG,1221,a investigar,10.721,7.818,-2.903,14.1388,13.0334,8858,137.1,True,False,False,,,13.8,3639,1839.33,14,True,0,OK,0.577,0.858,20131,68.0,30009,21629
NEOENERGIA47,PRM,3124,a investigar,10.653,8.422,-2.231,5.2988,4.8526,4359,126.5,True,False,False,,,13.8,3379,2558.17,8,True,0,OK,0.738,0.839,30848,53.9,36351,16502
NEOENERGIA47,RDA,3094,a investigar,10.275,6.795,-3.48,5.2879,4.9286,3645,151.2,True,False,False,,,13.8,3316,2432.34,8,True,0,OK,0.607,0.888,23971,48.4,33730,24564
NEOENERGIA47,KQT,1078,a investigar,9.505,7.42,-2.085,16.8815,15.6288,12550,128.1,True,False,False,,,34.5,2903,2348.07,4,True,0,OK,0.683,1.003,9728,80.4,30918,22956
NEOENERGIA47,RAG,3309,a investigar,9.466,4.684,-4.782,6.2135,5.9225,53,202.1,True,False,False,,,34.5,359,594.5,3,True,0,OK,0.75,0.859,3882,33.7,5677,23
NEOENERGIA47,ALG,2790,a investigar,8.857,4.317,-4.54,19.421,18.5827,6861,205.2,True,False,False,,,34.5,2138,645.58,11,True,0,OK,0.715,0.938,5328,64.1,13972,18204
NEOENERGIA47,CCT,1267,a investigar,8.812,5.71,-3.102,11.2531,10.6106,9548,154.3,True,False,False,,,13.8,2186,1352.92,8,True,0,OK,0.816,0.961,6627,51.0,20949,40
NEOENERGIA47,MTP,979,a investigar,8.808,5.274,-3.534,2.5299,2.3965,1953,167.0,True,False,False,,,13.8,2581,1396.02,6,True,0,OK,0.784,0.873,15946,57.0,20574,7996
NEOENERGIA47,IGP,648,a investigar,8.699,5.419,-3.28,6.6239,6.265,2586,160.5,True,False,False,,,34.5,1089,813.47,4,True,0,OK,0.977,1.005,0,95.4,11294,1637
NEOENERGIA47,IAE,714,a investigar,8.396,6.338,-2.058,2.33,2.1823,519,132.5,True,False,False,,,69,573,706.74,4,True,0,OK,0.774,0.948,3281,75.2,7397,18
NEOENERGIA47,MDN,1030,no limite: modelo 1.13x o total medido,8.039,7.136,-0.903,17.4324,16.1884,6663,112.7,True,False,False,,,13.8,3377,3427.32,7,True,0,OK,0.721,0.817,23619,34.0,34645,66
NEOENERGIA47,BOQ,2043,a investigar,7.763,3.309,-4.454,29.5476,28.5699,19495,234.6,True,False,False,,,34.5,3961,2836.35,6,True,0,OK,0.8,0.973,9509,69.0,41189,29455
NEOENERGIA47,ITN,3218,a investigar,7.54,3.716,-3.824,16.4329,15.8222,9661,202.9,True,False,False,,,34.5,2743,1538.78,13,True,0,OK,0.854,0.954,1421,77.9,22498,27836
NEOENERGIA47,SDE,2817,a investigar,7.402,5.565,-1.837,16.0442,15.1513,5682,133.0,True,False,False,,,13.8,789,532.3,3,True,0,OK,0.818,0.902,4077,47.2,7187,12
NEOENERGIA47,SMN,2936,medida quase sem perda: 2.24% total medido,7.36,2.237,-5.123,18.4665,18.0535,13677,329.1,True,False,False,,,13.8,1565,311.54,10,True,0,OK,0.821,0.922,6196,88.6,9014,72
NEOENERGIA47,SRI,1195,a investigar,7.051,4.327,-2.724,9.8433,9.4174,4402,163.0,True,False,False,,,13.8,1936,1107.9,8,True,0,OK,0.769,0.951,5510,46.7,17010,9171
NEOENERGIA47,IRC,578,medida quase sem perda: 2.24% total medido,7.03,2.242,-4.788,11.0265,10.7793,7029,313.6,True,False,False,,,13.8,4100,2912.73,9,True,0,OK,0.719,0.97,14878,35.0,38378,29948
NEOENERGIA47,TOR,2751,a investigar,6.988,4.685,-2.303,12.0638,11.4986,784,149.1,True,False,False,,,13.8,573,542.32,6,True,0,OK,0.795,0.864,4796,28.9,6248,710
NEOENERGIA47,CRR,584,a investigar,6.527,3.928,-2.599,12.7011,12.2022,6983,166.2,True,False,False,,,34.5,6303,4910.47,9,True,0,OK,0.407,0.714,42411,4.8,67486,48246
NEOENERGIA47,BJL,416,no limite: modelo 1.14x o total medido,6.333,5.569,-0.764,12.4541,11.7605,6483,113.7,True,False,False,,,13.8,1643,960.4,5,True,0,OK,0.845,0.972,4798,33.9,14457,62
NEOENERGIA47,CMU,650,no limite: modelo 1.19x o total medido,5.936,4.991,-0.945,20.2155,19.2067,7094,118.9,True,False,False,,,13.8,1142,357.01,12,True,0,OK,0.853,0.95,1288,57.3,8663,7481
NEOENERGIA47,IAS,3136,medida quase sem perda: 2.74% total medido,5.903,2.742,-3.161,10.7214,10.4274,4215,215.3,True,False,False,,,13.8,1040,499.04,6,True,0,OK,0.754,0.938,3389,66.3,7675,67
NEOENERGIA47,CYQ,2845,a investigar,5.794,4.268,-1.526,12.9148,12.3636,6291,135.8,True,False,False,,,69,694,363.37,2,True,0,OK,0.784,1.043,877,9.6,5286,15
NEOENERGIA47,SBA,3361,no limite: modelo 1.07x o total medido,5.452,5.083,-0.369,3.5376,3.3578,2192,107.3,True,False,False,,,34.5,188,124.93,5,True,0,OK,0.392,0.992,445,77.4,1798,2
NEOENERGIA47,LEN,929,a investigar,5.363,3.929,-1.434,7.2335,6.9493,3300,136.5,True,False,False,,,34.5,1367,1101.82,8,True,0,OK,0.508,0.984,3018,66.1,15521,9340
NEOENERGIA47,MLD,712,a investigar,5.362,3.56,-1.802,10.1713,9.8092,5692,150.6,True,False,False,,,34.5,3170,2821.64,5,True,0,OK,0.637,0.883,20349,68.2,33458,35538
NEOENERGIA47,XIQ,2788,no limite: modelo 1.01x o total medido,4.975,4.913,-0.062,15.8553,15.0762,9612,101.3,True,False,False,,,34.5,766,793.15,6,True,0,OK,0.797,0.951,2536,63.9,9635,5858
NEOENERGIA47,JQD,1063,no limite: modelo 1.08x o total medido,4.968,4.58,-0.388,19.731,18.8273,10241,108.5,True,False,False,,,13.8,2009,1455.09,6,True,0,OK,0.516,0.858,12440,44.7,20637,119
NEOENERGIA47,FSD,715,a investigar,4.509,3.241,-1.268,24.9869,24.177,13115,139.1,True,False,False,,,34.5,11454,6359.87,24,True,0,OK,0.735,0.954,22570,64.0,96176,89098
NEOENERGIA47,CIC,3407,medida quase sem perda: 2.36% total medido,4.255,2.356,-1.899,26.8994,26.2655,4243,180.6,True,False,False,,,34.5,892,590.32,8,True,0,OK,0.275,0.846,8689,2.5,8784,47
NEOENERGIA47,TMB,2873,medida quase sem perda: 2.26% total medido,3.723,2.263,-1.46,28.3409,27.6996,8618,164.5,True,False,False,,,13.8,1496,253.45,10,True,0,OK,0.923,0.936,864,74.6,8224,4783
NEOENERGIA47,SAJ,1275,medida quase sem perda: 2.27% total medido,3.436,2.266,-1.17,18.8291,18.4024,9736,151.6,True,False,False,,,13.8,1927,567.8,8,True,0,OK,0.836,0.972,2199,76.8,11230,10140
NEOENERGIA47,RDA,1289,medida quase sem perda: 2.42% total medido,2.98,2.416,-0.564,1.8927,1.8469,1276,123.3,True,False,False,,,13.8,3316,2432.34,8,True,0,OK,0.607,0.888,23971,48.4,33730,24564
NEOENERGIA47,RGT,3322,medida quase sem perda: 2.01% total medido,2.833,2.008,-0.825,29.9541,29.3524,39,141.1,True,False,False,,,34.5,274,457.27,5,True,0,OK,0.603,0.881,3126,11.8,5206,37
NEOENERGIA47,FSD,764,no limite: modelo 1.08x o total medido,2.512,2.32,-0.192,11.3888,11.1246,6301,108.3,True,False,False,,,34.5,11454,6359.87,24,True,0,OK,0.735,0.954,22570,64.0,96176,89098
