base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
CMIG,1726690,SDEU13,no limite: modelo 1.14x o total medido,5.187,4.555,-0.632,13.7886,13.1605,5039,113.9,True,False,False,,,13.8,6575,3338.8,10,True,0,OK,0.26,0.944,17909,76.1,43986,7766
CMIG,1726753,SFIQ408,no limite: modelo 1.06x o total medido,5.13,4.832,-0.298,18.1484,17.2715,8707,106.2,True,False,False,,,13.8,5225,2702.59,4,True,0,OK,0.049,1.013,4479,76.4,33684,699
CMIG,1726622,BMO05,a investigar,5.082,3.163,-1.919,24.3113,23.5424,12464,160.7,True,False,False,,,13.8,3512,1161.31,5,True,0,OK,0.014,0.987,4288,74.4,18794,425
CMIG,1726680,CLUU09,no limite: modelo 1.02x o total medido,5.058,4.977,-0.081,17.9741,17.0796,8537,101.6,True,False,False,,,13.8,1543,540.53,3,True,0,OK,0.746,0.898,4127,90.1,8001,73
CMIG,1726692,TCSU14,medida quase sem perda: 2.05% total medido,5.011,2.052,-2.959,8.2836,8.1137,3952,244.3,True,False,False,,,13.8,3190,1416.88,7,True,0,OK,0.727,0.901,10176,67.5,19859,161
CMIG,1726532,BDM06,a investigar,4.826,3.944,-0.882,19.5871,18.8146,9418,122.4,True,False,False,,,13.8,3750,1397.92,3,True,0,OK,0.411,1.017,4064,74.3,18778,168
CMIG,1726715,CRF15,a investigar,4.821,3.23,-1.591,17.6684,17.0977,10787,149.3,True,False,False,,,13.8,2170,777.69,7,True,0,OK,0.786,0.985,4941,58.2,14265,222
CMIG,1726544,CNLU18,a investigar,4.742,3.006,-1.736,30.654,29.7327,15446,157.8,True,False,False,,,13.8,7661,2855.01,10,True,0,OK,0.725,0.922,24918,70.7,44504,473
CMIG,1726624,LAVD14,no limite: modelo 1.04x o total medido,4.678,4.507,-0.171,30.0475,28.6933,12931,103.8,True,False,False,,,13.8,4323,1599.32,10,True,0,OK,0.068,0.925,14053,63.2,27945,408
CMIG,1726712,ULAE713,medida quase sem perda: 2.98% total medido,4.636,2.984,-1.652,33.707,32.7012,9900,155.4,True,False,False,,,13.8,2685,906.43,15,True,0,OK,0.775,0.963,5314,39.4,26361,496
CMIG,1726835,RCM06,a investigar,4.618,3.24,-1.378,6.8295,6.6082,3421,142.5,True,False,False,,,13.8,507,194.58,2,True,0,OK,0.994,1.007,0,89.3,3618,28
CMIG,1726688,CMG06,no limite: modelo 1.13x o total medido,4.561,4.028,-0.533,13.8139,13.2574,341,113.2,True,False,False,,,13.8,972,988.31,3,True,0,OK,0.013,1.026,1791,80.3,10717,44
CMIG,1726875,BHSV02,medida quase sem perda: 2.74% total medido,4.561,2.738,-1.823,9.5917,9.3291,12,166.6,True,False,False,,,13.8,689,136.37,8,True,0,OK,0.992,1.006,0,66.5,5886,234
CMIG,1726570,CNS04,medida quase sem perda: 2.62% total medido,4.495,2.618,-1.877,13.0152,12.6745,2604,171.7,True,False,False,,,13.8,1080,807.52,3,True,0,OK,0.188,0.999,2980,84.3,10079,65
CMIG,1726602,BHMR27,a investigar,4.482,3.281,-1.201,21.3353,20.6353,69,136.6,True,False,False,,,13.8,1112,186.3,15,True,0,OK,0.963,0.999,0,60.5,9078,190
CMIG,1726540,BSOT313,medida quase sem perda: 2.80% total medido,4.385,2.801,-1.584,16.9223,16.4483,6082,156.5,True,False,False,,,13.8,2238,901.31,3,True,0,OK,0.765,0.902,8116,56.5,13393,105
CMIG,1726773,IBAD214,medida quase sem perda: 2.64% total medido,4.376,2.636,-1.74,19.6735,19.155,6132,166.0,True,False,False,,,13.8,3655,1726.68,8,True,0,OK,0.141,0.826,18430,14.0,24624,216
CMIG,1726655,PTC10,no limite: modelo 1.06x o total medido,4.285,4.036,-0.249,30.1761,28.9582,5867,106.2,True,False,False,,,13.8,8392,4882.79,10,True,0,OK,0.077,0.987,22950,66.2,66164,677
CMIG,1726524,AFNU22,no limite: modelo 1.06x o total medido,4.257,4.007,-0.25,28.8098,27.6553,8808,106.2,True,False,False,,,13.8,3381,1364.38,10,True,0,OK,0.25,1.014,5574,75.9,22405,2731
CMIG,463584534,LFAD205,medida quase sem perda: 2.02% total medido,4.217,2.023,-2.194,15.1146,14.8088,5630,208.4,True,False,False,,,13.8,2066,1109.18,4,True,0,OK,0.809,0.994,4894,79.8,14663,125
CMIG,1726734,URAT306,no limite: modelo 1.13x o total medido,4.17,3.689,-0.481,39.924,38.4511,8148,113.0,True,False,False,,,13.8,2997,1702.82,9,True,0,OK,0.199,0.978,3262,54.6,27696,287
CMIG,1726650,CEMT07,medida quase sem perda: 2.83% total medido,4.124,2.834,-1.29,11.6103,11.2813,225,145.5,True,False,False,,,13.8,1526,282.26,14,True,0,OK,0.93,0.974,0,47.6,11834,251
CMIG,1726522,BCAU11,no limite: modelo 1.07x o total medido,4.08,3.799,-0.281,27.3028,26.2656,16334,107.4,True,False,False,,,13.8,1206,233.88,6,True,0,OK,0.984,1.001,0,75.5,9052,132
CMIG,1726738,DDI09,no limite: modelo 1.06x o total medido,3.994,3.753,-0.241,9.9789,9.6044,6183,106.4,True,False,False,,,13.8,2271,1792.69,4,True,0,OK,0.016,1.003,3948,82.0,18028,101
CMIG,1726546,BOED08,medida quase sem perda: 2.97% total medido,3.946,2.972,-0.974,17.8624,17.3316,7126,132.8,True,False,False,,,13.8,2287,958.74,5,True,0,OK,0.022,0.999,2737,85.9,13375,94
CMIG,1726865,UHGF10,medida quase sem perda: 2.41% total medido,3.81,2.408,-1.402,18.5323,18.086,7538,158.2,True,False,False,,,13.8,2576,887.94,7,True,0,OK,0.318,0.864,9992,59.1,14761,190
CMIG,1726620,IRBD09,medida quase sem perda: 2.93% total medido,3.681,2.928,-0.753,5.8241,5.6536,2421,125.7,True,False,False,,,13.8,1423,706.25,3,True,0,OK,0.016,0.922,5383,86.5,10089,316
CMIG,1726572,CQE05,medida quase sem perda: 2.85% total medido,3.677,2.852,-0.825,4.2369,4.1161,553,128.9,True,False,False,,,13.8,583,467.88,2,True,0,OK,1.023,1.035,0,85.5,5502,3355
CMIG,1726875,BHSV13,medida quase sem perda: 2.46% total medido,3.588,2.455,-1.133,24.524,23.9219,11406,146.1,True,False,False,,,13.8,689,136.37,8,True,0,OK,0.992,1.006,0,66.5,5886,234
CMIG,1726712,ULAE718,no limite: modelo 1.10x o total medido,3.545,3.212,-0.333,40.4252,39.1267,15163,110.4,True,False,False,,,13.8,2685,906.43,15,True,0,OK,0.775,0.963,5314,39.4,26361,496
CMIG,1727135,NLAE724,no limite: modelo 1.01x o total medido,3.517,3.498,-0.019,27.8105,26.8377,2515,100.6,True,False,False,,,13.8,630,163.7,14,True,0,OK,0.91,0.999,342,64.6,8089,508
CMIG,1726625,OUF05,medida quase sem perda: 2.76% total medido,3.496,2.762,-0.734,11.2704,10.9591,4997,126.6,True,False,False,,,13.8,2860,984.13,5,True,0,OK,0.917,1.017,1986,85.9,14832,185
CMIG,1726567,CNN05,medida quase sem perda: 2.58% total medido,3.403,2.578,-0.825,5.7981,5.6486,958,132.0,True,False,False,,,13.8,661,443.81,4,True,0,OK,0.163,1.02,1086,94.6,6178,53
CMIG,1726800,MAL12,no limite: modelo 1.00x o total medido,3.378,3.362,-0.016,23.7738,22.9745,7571,100.5,True,False,False,,,13.8,2511,786.69,6,True,0,OK,0.726,1.009,3959,53.7,16235,209
CMIG,1726640,PRD09,medida quase sem perda: 2.71% total medido,3.349,2.706,-0.643,14.9177,14.5141,26,123.8,True,False,False,,,13.8,969,651.14,3,True,0,OK,0.052,0.918,5039,60.8,8375,413
CMIG,1932305,NOG05,medida quase sem perda: 2.47% total medido,3.231,2.468,-0.763,25.9478,25.3075,4507,130.9,True,False,False,,,13.8,1922,548.49,10,True,0,OK,0.856,0.987,4647,61.9,16443,216
CMIG,1726614,BHSN38,medida quase sem perda: 2.09% total medido,3.205,2.086,-1.119,25.6347,25.0998,7452,153.6,True,False,False,,,13.8,1208,149.42,16,True,0,OK,0.985,0.996,0,65.9,7793,208
CMIG,1422992956,RBSC507,medida quase sem perda: 2.46% total medido,3.144,2.455,-0.689,16.277,15.8773,8278,128.0,True,False,False,,,13.8,187,44.47,2,True,0,OK,1.016,1.023,0,75.7,1500,27
CMIG,1726633,PDS14,no limite: modelo 1.05x o total medido,3.099,2.964,-0.135,15.8969,15.4257,7719,104.5,True,False,False,,,13.8,2336,910.08,3,True,0,OK,0.777,1.012,4028,89.0,13304,82
CMIG,1726771,IANU15,medida quase sem perda: 2.07% total medido,3.078,2.069,-1.009,9.116,8.9274,2505,148.8,True,False,False,,,13.8,2534,755.82,13,True,0,OK,0.785,0.991,4924,47.5,16442,314
CMIG,1726783,IIGD215,no limite: modelo 1.09x o total medido,3.022,2.772,-0.25,26.9776,26.2297,5886,109.0,True,False,False,,,13.8,1055,195.34,10,True,0,OK,0.995,1.008,0,68.9,8208,197
CMIG,1726635,PMSU13,no limite: modelo 1.09x o total medido,3.019,2.769,-0.25,29.4857,28.6694,10289,109.0,True,False,False,,,13.8,5348,2668.44,10,True,0,OK,0.143,0.986,6257,68.9,38085,705
CMIG,1726614,BHSN15,medida quase sem perda: 2.25% total medido,2.986,2.245,-0.741,32.9856,32.245,6518,133.0,True,False,False,,,13.8,1208,149.42,16,True,0,OK,0.985,0.996,0,65.9,7793,208
CMIG,1726521,AOY06,no limite: modelo 1.18x o total medido,2.955,2.506,-0.449,8.1065,7.9033,1929,117.9,True,False,False,,,13.8,706,495.92,3,True,0,OK,0.013,1.016,264,89.2,6462,1219
CMIG,1726582,FRUD212,no limite: modelo 1.10x o total medido,2.912,2.647,-0.265,13.4758,13.1191,5424,110.0,True,False,False,,,13.8,2610,1607.2,5,True,0,OK,0.01,1.028,5398,54.0,22378,124
CMIG,1726594,BHGT05,no limite: modelo 1.20x o total medido,2.89,2.411,-0.479,23.2108,22.6512,5048,119.9,True,False,False,,,13.8,887,114.89,14,True,0,OK,0.99,1.001,0,72.4,5967,124
CMIG,1726697,TSPU05,medida quase sem perda: 2.06% total medido,2.761,2.062,-0.699,26.3653,25.8217,9511,133.9,True,False,False,,,13.8,2261,937.4,7,True,0,OK,0.16,1.011,3288,77.5,13456,145
CMIG,1726526,ARID204,no limite: modelo 1.08x o total medido,2.698,2.502,-0.196,38.5428,37.5785,7473,107.8,True,False,False,,,13.8,4053,2090.39,10,True,0,OK,0.038,1.019,7044,63.7,35368,27148
CMIG,1726827,PSOU03,medida quase sem perda: 2.02% total medido,2.644,2.017,-0.627,29.1848,28.5961,13603,131.1,True,False,False,,,13.8,5730,2442.94,9,True,0,OK,0.01,1.008,9355,66.3,37558,385
CMIG,1726811,NLAU06,medida quase sem perda: 2.16% total medido,2.593,2.158,-0.435,10.8677,10.6332,4463,120.2,True,False,False,,,13.8,1054,302.16,6,True,0,OK,0.837,1.015,2521,70.5,10276,148
CMIG,1726577,IJAU14,no limite: modelo 1.02x o total medido,2.303,2.263,-0.04,23.3091,22.7816,3508,101.8,True,False,False,,,13.8,3864,1168.5,9,True,0,OK,0.177,1.016,7501,76.6,23406,25585
CMIG,1726780,UNIT309,no limite: modelo 1.03x o total medido,2.088,2.027,-0.061,31.9451,31.2976,10134,103.0,True,False,False,,,13.8,3941,2308.44,6,True,0,OK,0.214,0.974,10468,76.6,32084,301
