base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
NEOENERGIA40,JQI,2189,a investigar,10.757,6.116,-4.641,41.2993,38.7736,14040,175.9,True,False,False,,,13.8,811,147.54,8,True,0,OK,0.754,0.928,2212,39.7,4353,80
NEOENERGIA40,PNA,1964,no limite: modelo 1.02x o total medido,9.775,9.612,-0.163,31.6717,28.6275,7205,101.7,True,False,False,,,13.8,902,186.33,9,True,0,OK,0.917,0.959,662,31.5,5198,44
NEOENERGIA40,MCA,1817,no limite: modelo 1.15x o total medido,9.331,8.134,-1.197,13.792,12.6701,3285,114.7,True,False,False,,,13.8,482,332.58,6,True,0,OK,0.636,0.943,1301,17.1,4828,29
NEOENERGIA40,PNA,1968,medida quase sem perda: 2.67% total medido,9.117,2.675,-6.442,27.2648,26.5355,243,340.9,True,False,False,,,13.8,902,186.33,9,True,0,OK,0.917,0.959,662,31.5,5198,44
NEOENERGIA40,PGI,2155,a investigar,8.92,4.856,-4.064,38.5412,36.6698,7469,183.7,True,False,False,,,13.8,380,82.71,5,True,0,OK,0.887,0.932,938,26.3,2654,51
NEOENERGIA40,PNA,1953,a investigar,8.759,4.389,-4.37,41.851,40.014,10255,199.5,True,False,False,,,13.8,902,186.33,9,True,0,OK,0.917,0.959,662,31.5,5198,44
NEOENERGIA40,SMO,2277,no limite: modelo 1.11x o total medido,8.62,7.792,-0.828,10.2385,9.4407,5307,110.6,True,False,False,,,13.8,942,421.36,3,True,0,OK,0.869,0.932,3006,41.7,6797,23
NEOENERGIA40,LTS,1918,a investigar,8.498,5.392,-3.106,13.3039,12.5866,4367,157.6,True,False,False,,,13.8,532,161.96,4,True,0,OK,0.888,0.978,695,24.2,3828,29
NEOENERGIA40,CAM,2282,modelo quebrado na SE: NAO_CONVERGE[C-API:500],7.374,6.843,-0.531,9.2687,8.6345,4586,107.8,True,False,False,,,13.8,966,482.74,7,False,0,NAO_CONVERGE[C-API:500],0.867,0.958,2032,37.7,8359,98
NEOENERGIA40,PSA,2180,a investigar,7.193,4.022,-3.171,35.8464,34.4047,11921,178.8,True,False,False,,,13.8,318,90.11,4,True,0,OK,0.919,0.96,336,34.9,2341,48
NEOENERGIA40,MCB,1930,no limite: modelo 1.06x o total medido,6.988,6.606,-0.382,14.5216,13.5622,5998,105.8,True,False,False,,,13.8,1036,443.89,6,True,0,OK,0.88,0.938,2860,37.9,7938,44
NEOENERGIA40,JPR,1814,a investigar,6.449,3.397,-3.052,13.446,12.9893,4632,189.9,True,False,False,,,13.8,1281,756.98,4,True,0,OK,0.835,0.977,2001,76.8,8402,29
NEOENERGIA40,BLH,2343,medida quase sem perda: 2.97% total medido,6.32,2.971,-3.349,25.6028,24.8421,8713,212.7,True,False,False,,,13.8,602,216.19,5,True,0,OK,0.881,0.973,896,25.6,4032,60
NEOENERGIA40,IGA,1925,medida quase sem perda: 2.46% total medido,5.98,2.465,-3.515,4.5953,4.482,1817,242.6,True,False,False,,,13.8,545,123.93,9,True,0,OK,0.932,0.957,0,31.4,3901,45
NEOENERGIA40,LNV,2206,no limite: modelo 1.03x o total medido,4.823,4.677,-0.146,24.9321,23.7661,2771,103.1,True,False,False,,,13.8,564,61.3,8,True,0,OK,0.903,0.967,297,38.1,2409,65
