base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
NEOENERGIA47,VAL,1188,perda modelada absurda: 15.0%,15.009,5.719,-9.29,18.2809,17.2355,7027,262.5,True,False,False,,,13.8,1541,766.85,7,True,0,OK,0.922,0.971,34,42.3,13134,43
NEOENERGIA47,ESP,639,a investigar,14.572,8.231,-6.341,12.3689,11.3509,8242,177.0,True,False,False,0.8550501919112432,17.042274404299082,13.8,1419,1093.31,5,True,0,OK,0.861,0.938,4558,43.2,15617,38
NEOENERGIA47,MUN,857,medida quase sem perda: 2.03% total medido,14.54,2.031,-12.509,10.6334,10.4175,8055,716.0,True,False,False,0.6997468778410175,20.778942301052304,13.8,4532,3308.53,6,True,0,OK,0.507,0.686,41259,45.9,41639,108
NEOENERGIA47,MCH,787,a investigar,13.833,9.082,-4.751,13.4178,12.1992,9552,152.3,True,False,False,1.1126930250458245,12.43200028096726,13.8,1311,1060.55,2,True,0,OK,0.64,0.852,7264,71.6,13711,15
NEOENERGIA47,POC,2283,no limite: modelo 1.15x o total medido,12.565,10.95,-1.615,11.7362,10.4511,9048,114.8,True,False,False,0.6355761122396449,19.76946546295363,13.8,4550,3178.35,6,True,0,OK,0.67,0.84,28277,50.2,43258,50
NEOENERGIA47,ALC,384,a investigar,12.535,3.251,-9.284,6.2901,6.0856,4269,385.6,True,False,False,0.9673107177256692,12.958607581100889,13.8,926,663.46,4,True,0,OK,0.765,0.95,3839,56.1,8849,10
NEOENERGIA47,TPM,1101,a investigar,12.516,5.343,-7.173,4.006,3.7919,3445,234.2,True,False,False,,,13.8,1047,897.6,2,True,0,OK,0.827,0.952,3365,83.8,11076,6
NEOENERGIA47,RDJ,3015,a investigar,12.252,4.34,-7.912,8.7041,8.3263,6149,282.3,True,False,False,0.6215710029583308,19.711344225659378,13.8,2303,1610.53,5,True,0,OK,0.855,0.969,6408,69.3,22294,25
NEOENERGIA47,MCM,796,a investigar,12.028,4.059,-7.969,6.3449,6.0874,5865,296.3,True,False,False,0.7631471063652103,15.761050392090333,13.8,2005,1530.71,4,True,0,OK,0.748,0.912,11746,63.5,18975,17
NEOENERGIA47,ESP,1983,a investigar,11.969,6.186,-5.783,15.0274,14.0979,11844,193.5,True,False,False,0.5821948788775192,20.55840824824227,13.8,1419,1093.31,5,True,0,OK,0.861,0.938,4558,43.2,15617,38
NEOENERGIA47,RDJ,1125,a investigar,11.762,8.221,-3.541,9.0464,8.3027,4968,143.1,True,False,False,0.8372846183965966,14.047791804087213,13.8,2303,1610.53,5,True,0,OK,0.855,0.969,6408,69.3,22294,25
NEOENERGIA47,RPB,1169,a investigar,11.639,8.997,-2.642,8.2252,7.4852,5831,129.4,True,False,False,0.5890971061581942,19.757353886702848,13.8,1697,998.74,5,True,0,OK,0.82,0.929,7454,71.9,14916,33
NEOENERGIA47,WAG,1303,a investigar,11.268,5.662,-5.606,22.8253,21.5329,10167,199.0,True,False,False,1.212335457563317,9.294457181552412,13.8,980,779.35,3,True,0,OK,0.902,1.017,419,24.8,10461,5
NEOENERGIA47,PRM,1963,a investigar,10.54,8.701,-1.839,14.941,13.6409,9107,121.1,True,False,False,1.1495979521504232,9.168422734473396,13.8,3467,2609.63,8,True,0,OK,0.645,0.806,31282,60.9,37396,33
NEOENERGIA47,PDN,2857,a investigar,10.308,4.847,-5.461,19.4326,18.4907,11940,212.7,True,False,False,0.6274107652835496,16.42942800852555,13.8,1448,1136.01,4,True,0,OK,0.735,0.855,11418,42.4,14740,28
NEOENERGIA47,MTP,2346,no limite: modelo 1.19x o total medido,10.219,8.578,-1.641,11.7514,10.7434,8680,119.1,True,False,False,0.5257656967471159,19.436414477445755,13.8,2450,1292.84,6,True,0,OK,0.784,0.892,14413,66.3,19195,41
NEOENERGIA47,PAS,2697,a investigar,10.194,7.755,-2.439,17.7404,16.3646,11459,131.4,True,False,False,,,34.5,3253,2175.13,12,True,0,OK,0.791,0.944,9061,52.7,27602,60
NEOENERGIA47,XIQ,1723,no limite: modelo 1.04x o total medido,9.762,9.388,-0.374,5.6348,5.1058,3346,104.0,True,False,False,0.5634967450013763,17.32396874799367,34.5,857,892.56,7,True,0,OK,0.8,0.954,2770,35.5,11008,17
NEOENERGIA47,XIQ,2897,a investigar,9.664,4.271,-5.393,4.7582,4.555,3879,226.3,True,False,False,,,34.5,857,892.56,7,True,0,OK,0.8,0.954,2770,35.5,11008,17
NEOENERGIA47,IAE,714,a investigar,8.873,4.546,-4.327,2.6628,2.5417,538,195.2,True,False,False,,,13.8,585,718.86,4,True,0,OK,0.793,0.937,3621,75.3,7645,14
NEOENERGIA47,EUN,658,a investigar,8.826,3.34,-5.486,13.8316,13.3696,4366,264.2,True,False,False,,,34.5,4666,2840.83,23,True,0,OK,0.737,0.988,8337,67.8,37913,92
NEOENERGIA47,RJC,2877,denominador minusculo: 0.295 GWh injetados,8.581,7.533,-1.048,0.2954,0.2731,266,113.9,True,False,False,,,13.8,55,47.22,2,True,0,OK,0.998,0.998,0,99.2,546,0
NEOENERGIA47,CCT,1267,a investigar,8.361,3.702,-4.659,11.4281,11.005,9678,225.8,True,False,False,,,13.8,2183,1329.96,8,True,0,OK,0.815,0.958,6680,51.6,20775,72
NEOENERGIA47,ITE,2424,no limite: modelo 1.08x o total medido,8.3,7.653,-0.647,1.8329,1.6927,692,108.4,True,False,False,,,34.5,912,597.47,13,True,0,OK,0.894,0.989,670,60.2,8949,41
NEOENERGIA47,CCT,452,no limite: modelo 1.12x o total medido,7.761,6.938,-0.823,11.3671,10.5785,7966,111.9,True,False,False,,,13.8,2183,1329.96,8,True,0,OK,0.815,0.958,6680,51.6,20775,72
NEOENERGIA47,ESP,653,a investigar,7.594,4.421,-3.173,5.4726,5.2306,2620,171.8,True,False,False,,,13.8,1419,1093.31,5,True,0,OK,0.861,0.938,4558,43.2,15617,38
NEOENERGIA47,MUN,2789,a investigar,7.418,5.328,-2.09,3.7956,3.5933,3893,139.2,True,False,False,,,13.8,4532,3308.53,6,True,0,OK,0.507,0.686,41259,45.9,41639,108
NEOENERGIA47,MLD,722,no limite: modelo 1.01x o total medido,7.161,7.101,-0.06,3.8894,3.6132,3028,100.9,True,False,False,,,34.5,3218,2886.3,10,True,0,OK,0.683,0.945,15170,59.7,34168,32
NEOENERGIA47,TQP,3000,a investigar,7.158,4.148,-3.01,33.4224,32.0361,5648,172.6,True,False,False,,,13.8,708,321.41,6,True,0,OK,0.823,0.987,761,31.5,5753,26
NEOENERGIA47,CSV,2691,medida quase sem perda: 2.64% total medido,6.508,2.638,-3.87,3.8479,3.7464,2478,246.7,True,False,False,0.5628501455262593,11.562580291979998,13.8,1635,968.35,5,True,0,OK,0.737,0.961,4707,50.7,13012,24
NEOENERGIA47,RDA,1240,a investigar,5.761,3.224,-2.537,10.2815,9.95,6638,178.7,True,False,False,1.2374994974725368,4.655355425813295,13.8,3457,2508.5,8,True,0,OK,0.601,0.92,18396,37.3,35087,45
NEOENERGIA47,CIO,2831,a investigar,5.628,3.076,-2.552,12.3137,11.9349,7318,183.0,True,False,False,,,13.8,1163,689.33,5,True,0,OK,0.837,0.919,6411,42.2,10438,17
NEOENERGIA47,CTU,550,no limite: modelo 1.14x o total medido,5.541,4.861,-0.68,27.446,26.112,9568,114.0,True,False,False,,,69,754,249.3,4,True,0,OK,0.782,0.998,20,36.3,4975,18
NEOENERGIA47,IAE,728,a investigar,5.372,3.555,-1.817,5.4343,5.2411,2663,151.1,True,False,False,,,13.8,585,718.86,4,True,0,OK,0.793,0.937,3621,75.3,7645,14
NEOENERGIA47,WAG,1305,medida quase sem perda: 2.98% total medido,3.816,2.981,-0.835,7.4059,7.1851,4554,128.0,True,False,False,,,13.8,980,779.35,3,True,0,OK,0.902,1.017,419,24.8,10461,5
NEOENERGIA47,ESP,657,medida quase sem perda: 2.01% total medido,3.563,2.012,-1.551,15.8014,15.4834,7196,177.1,True,False,False,,,13.8,1419,1093.31,5,True,0,OK,0.861,0.938,4558,43.2,15617,38
NEOENERGIA47,CMU,674,no limite: modelo 1.15x o total medido,3.474,3.028,-0.446,15.6426,15.169,942,114.7,True,False,False,,,13.8,1194,373.46,12,True,0,OK,0.867,0.958,1418,41.6,9077,61
NEOENERGIA47,XIQ,1122,no limite: modelo 1.14x o total medido,3.171,2.777,-0.394,16.7123,16.2483,6526,114.2,True,False,False,,,34.5,857,892.56,7,True,0,OK,0.8,0.954,2770,35.5,11008,17
NEOENERGIA47,LVB,1137,medida quase sem perda: 2.09% total medido,2.642,2.089,-0.553,22.3625,21.8954,9659,126.5,True,False,False,,,13.8,3023,2245.53,6,True,0,OK,0.774,0.964,13766,34.7,31496,36
