base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
CMIG,1727098,MCLQ405,no limite: modelo 1.07x o total medido,3.689,3.445,-0.244,22.1773,21.4134,10827,107.1,True,False,False,,,13.8,3697,1407.86,5,True,0,OK,0.304,0.999,3544,83.9,22693,25
CMIG,1726688,CMG06,medida quase sem perda: 2.04% total medido,3.584,2.043,-1.541,14.0892,13.8014,311,175.4,True,False,False,,,13.8,985,992.06,3,True,0,OK,0.032,1.028,1792,82.5,10843,70
CMIG,1726565,CPG07,no limite: modelo 1.02x o total medido,3.458,3.404,-0.054,10.1385,9.7934,4934,101.6,True,False,False,,,13.8,2320,843.46,3,True,0,OK,0.802,1.016,1912,86.8,11355,5
CMIG,1726522,BCAU04,no limite: modelo 1.04x o total medido,3.432,3.299,-0.133,24.9778,24.1537,10763,104.0,True,False,False,,,13.8,1218,234.71,7,True,0,OK,0.991,1.005,0,79.7,9109,0
CMIG,1726558,CAX08,no limite: modelo 1.09x o total medido,3.413,3.135,-0.278,14.5758,14.1189,8731,108.9,True,False,False,,,13.8,4221,1954.09,6,True,0,OK,0.012,1.016,2160,44.8,23875,262
CMIG,1726793,JMLT311,medida quase sem perda: 2.40% total medido,3.371,2.4,-0.971,18.0676,17.634,6568,140.4,True,False,False,,,13.8,2434,859.97,9,True,0,OK,0.842,0.987,6669,76.3,17964,1
CMIG,1726732,URAS617,medida quase sem perda: 2.29% total medido,3.308,2.294,-1.014,23.8721,23.3244,9170,144.2,True,False,False,,,13.8,1846,641.34,9,True,0,OK,0.887,0.998,1946,77.2,15658,51
CMIG,1726604,BHPM16,medida quase sem perda: 2.19% total medido,3.228,2.191,-1.037,14.9379,14.6106,2666,147.3,True,False,False,,,13.8,1816,329.83,21,True,0,OK,0.953,0.995,0,62.5,15688,49
CMIG,1726585,BHBN18,no limite: modelo 1.03x o total medido,3.201,3.121,-0.08,29.0066,28.1011,5029,102.5,True,False,False,,,13.8,1464,244.84,13,True,0,OK,0.933,0.978,0,53.7,10259,42
CMIG,1726707,ULAD204,no limite: modelo 1.03x o total medido,3.177,3.085,-0.092,39.8193,38.5907,60,103.0,True,False,False,,,13.8,1759,608.29,15,True,0,OK,0.047,0.987,184,25.8,17944,317
CMIG,1726661,SALU14,medida quase sem perda: 2.11% total medido,3.091,2.11,-0.981,23.5857,23.088,6806,146.5,True,False,False,,,13.8,2862,1003.73,5,True,0,OK,0.75,0.976,4662,63.9,16112,11
CMIG,1726712,ULAE722,medida quase sem perda: 2.49% total medido,3.011,2.489,-0.522,28.9447,28.2244,9127,121.0,True,False,False,,,13.8,2310,777.54,16,True,0,OK,0.81,0.979,2350,44.1,23543,136
CMIG,1726616,JFAU19,medida quase sem perda: 2.03% total medido,2.999,2.032,-0.967,31.5419,30.9009,9937,147.6,True,False,False,,,23,4888,2269.42,10,True,0,OK,0.195,1.008,15105,12.9,33676,11
CMIG,1726742,PTUU06,medida quase sem perda: 2.17% total medido,2.903,2.171,-0.732,28.7522,28.1281,7736,133.7,True,False,False,,,13.8,3457,2148.62,10,True,0,OK,0.049,0.998,12170,58.7,31177,43
CMIG,1726741,DVLD204,no limite: modelo 1.06x o total medido,2.832,2.673,-0.159,30.7174,29.8963,11185,105.9,True,False,False,,,13.8,2341,677.96,10,True,0,OK,0.019,1.001,501,48.0,15672,177
CMIG,1726602,BHMR13,medida quase sem perda: 2.25% total medido,2.775,2.25,-0.525,25.4722,24.8992,9799,123.3,True,False,False,,,13.8,1123,189.17,15,True,0,OK,0.983,0.996,0,67.3,9383,17
CMIG,1726690,SDEU07,medida quase sem perda: 2.01% total medido,2.658,2.009,-0.649,23.0166,22.5543,8496,132.3,True,False,False,,,13.8,6726,3379.15,10,True,0,OK,0.174,0.975,18152,75.8,45095,5715
CMIG,1726614,BHSN13,medida quase sem perda: 2.13% total medido,2.623,2.133,-0.49,28.0736,27.4748,3784,123.0,True,False,False,,,13.8,1219,151.48,16,True,0,OK,0.983,0.995,0,68.1,7878,21
CMIG,1726563,BDPD210,no limite: modelo 1.05x o total medido,2.29,2.172,-0.118,22.714,22.2207,6652,105.4,True,False,False,,,13.8,4271,1944.92,6,True,0,OK,0.176,0.995,9920,71.5,28349,24
